2022-08-30 14:54:43 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-30 14:54:43 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2022-08-30 14:54:44 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@20bc72af, org.springframework.security.web.context.SecurityContextPersistenceFilter@35266985, org.springframework.security.web.header.HeaderWriterFilter@12b2fcaf, org.springframework.web.filter.CorsFilter@36f2bfe6, org.springframework.security.web.authentication.logout.LogoutFilter@72378bfd, org.javaproteam27.socialnetwork.security.jwt.JwtTokenFilter@45117dd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@47511582, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5e59844f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@bf2aa3f, org.springframework.security.web.session.SessionManagementFilter@34272839, org.springframework.security.web.access.ExceptionTranslationFilter@7734695d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@22a9fa23]
2022-08-30 14:54:44 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8086"]
2022-08-30 14:54:44 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8086 (http) with context path ''
2022-08-30 14:54:44 [main] INFO  o.j.s.SocialNetworkApplication - Started SocialNetworkApplication in 12.704 seconds (JVM running for 14.102)
2022-08-30 14:54:58 [http-nio-8086-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-30 14:54:58 [http-nio-8086-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-08-30 14:54:58 [http-nio-8086-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 36 ms
2022-08-30 14:54:58 [http-nio-8086-exec-1] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:54:58 [http-nio-8086-exec-1] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:19 [http-nio-8086-exec-4] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:19 [http-nio-8086-exec-4] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:31 [http-nio-8086-exec-5] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:31 [http-nio-8086-exec-5] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:32 [http-nio-8086-exec-6] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:32 [http-nio-8086-exec-6] INFO  o.j.s.security.jwt.JwtTokenFilter - зашли в security
2022-08-30 14:55:32 [http-nio-8086-exec-6] INFO  o.j.socialnetwork.aop.LoggerAspect - Request = path: [org.javaproteam27.socialnetwork.controller.LoginController], method: [captcha], arguments: [] 
